|  120 |  15863 | alpha Per          |  3 24 19.370390 |  +49 51 40.25402 | +00024.15 | -00025.18 |1991.22 |   0.54 |   0.22 |1990.94 |   0.47 |   0.21 |   5.51 |   0.66 |  H  | -002.4 |   1.79 |  1  |  19  |     |  1  | -0002.71 | -0000.03 | -0000.38 | -0015.26 | +0003.68 | -0006.41 | -0007.49 | +0047.82 | -0000.15 | +0000.00 | -0000.04 | -0000.31 | -0000.03 | +0000.18 | -0000.71 | -0000.83 | +0000.63 | +0000.00 |1979.38 |1991.26 |1991.26 |1946.97 |   7.62 |   0.54 |   0.54 |  14.71 |   0.29 |   0.43 |   0.46 |   0.45 |   0.33 |1978.84 |1990.99 |1990.99 |1924.00 |   8.04 |   0.47 |   0.47 |  18.73 |   0.25 |   0.53 |   0.57 |   0.44 |   0.28 |   5.32 |   5.49 |   5.51 |   0.65 |   0.66 |   0.66 | -0034.33 | +0040.69 | -0000.05 | -0000.05 |    10.14 |     7.80 |     0.29 |     0.23 |  1  |   2.29 |   1.39 |   0.43 |   1.31 |  82 |
| 1096 |  15890 | Pi 3 h 27 Cam      |  3 24 40.556906 |  +64 35  9.59165 | -00003.24 | +00000.61 |1991.05 |   0.40 |   0.35 |1991.12 |   0.49 |   0.40 |   2.61 |   0.73 |  H  | -021.0 |   5.13 |  2  |  13  |     |     | -0001.76 | +0000.03 | +0000.05 | -0043.65 | +0002.56 | -0002.58 | -0004.26 | +0053.71 | -0000.04 | +0000.00 | +0000.00 | -0000.77 | +0000.50 | +0000.20 | -0000.29 | -0000.48 | +0001.05 | -0000.15 |1988.50 |1991.07 |1991.07 |1962.14 |   5.90 |   0.40 |   0.40 |  19.31 |   0.48 |   0.44 |   0.47 |   0.81 |   0.67 |1988.82 |1991.14 |1991.14 |1954.20 |   6.00 |   0.49 |   0.50 |  23.55 |   0.47 |   0.56 |   0.64 |   0.82 |   0.64 |   2.48 |   2.56 |   2.61 |   0.71 |   0.72 |   0.73 | +0014.99 | +0058.28 | -0001.33 | -0001.06 |    12.15 |    10.60 |     0.39 |     0.25 |  1  |   1.69 |   0.71 |   1.44 |   1.67 |  83 |
|  124 |  16335 | sigma Per          |  3 30 34.485189 |  +47 59 42.78516 | +00003.42 | +00018.99 |1991.11 |   0.61 |   0.30 |1991.10 |   0.57 |   0.33 |   9.23 |   0.83 |  H  | +015.9 |   4.36 |     |  31  |     |     | +0005.66 | -0013.52 | -0016.31 | +0022.79 | +0004.62 | -0005.10 | -0007.36 | +0065.89 | +0000.44 | -0001.54 | -0001.86 | +0000.76 | +0000.29 | -0000.03 | -0000.60 | -0000.86 | +0000.78 | -0000.50 |1978.72 |1991.23 |1991.24 |1956.53 |   8.98 |   0.62 |   0.62 |  14.95 |   0.38 |   0.65 |   0.70 |   0.55 |   0.43 |1981.33 |1991.18 |1991.19 |1945.38 |   9.94 |   0.58 |   0.58 |  21.39 |   0.40 |   0.71 |   0.78 |   0.65 |   0.47 |   9.31 |   9.27 |   9.23 |   0.82 |   0.83 |   0.83 | -0026.79 | +0042.49 | +0000.24 | -0000.07 |     9.90 |     7.53 |     0.27 |     0.21 |  1  |   3.03 |   2.69 |   3.19 |   1.72 |     |
| 1097 |  16341 | 17 Eri             |  3 30 37.058530 |  - 5  4 30.53065 | +00014.75 | +00006.55 |1991.05 |   0.62 |   0.36 |1991.27 |   0.44 |   0.33 |   8.57 |   0.73 |  H  | +015.0 |   4.74 |     |  29  |  2  |     | -0007.46 | -0011.10 | -0012.89 | -0090.04 | +0003.53 | +0006.22 | +0006.92 | +0086.70 | +0000.32 | -0001.24 | -0001.44 | -0000.93 | +0001.40 | -0000.29 | +0000.71 | +0000.79 | +0000.76 | -0000.96 |1981.89 |1991.10 |1991.10 |1956.03 |   9.33 |   0.62 |   0.62 |  18.11 |   0.45 |   0.64 |   0.68 |   0.71 |   0.52 |1982.13 |1991.30 |1991.30 |1944.70 |   9.75 |   0.44 |   0.44 |  22.03 |   0.41 |   0.55 |   0.58 |   0.71 |   0.47 |   8.55 |   8.57 |   8.57 |   0.73 |   0.73 |   0.73 | -0041.43 | -0030.24 | +0000.67 | -0000.51 |     7.41 |     6.60 |     0.25 |     0.17 |  1  |   0.52 |   4.20 |   2.18 |   3.34 |  84 |
|  128 |  16509 | 45 G. Hor          |  3 32 34.802741 |  -50 22 43.12441 | +00094.18 | +00083.48 |1991.17 |   0.49 |   0.47 |1991.26 |   0.46 |   0.45 |  10.63 |   0.54 |  H  | +037.0 |   5.67 |     |  18  |     |     | -0007.02 | +0000.44 | +0000.71 | -0106.49 | -0001.11 | -0002.36 | -0002.79 | -0088.58 | -0000.14 | +0000.05 | +0000.08 | -0001.94 | +0001.07 | +0000.29 | -0000.27 | -0000.32 | -0000.95 | +0001.09 |1986.46 |1991.18 |1991.18 |1961.54 |  10.91 |   0.49 |   0.49 |  27.17 |   0.72 |   0.60 |   0.62 |   1.20 |   0.92 |1986.72 |1991.27 |1991.27 |1951.97 |  11.20 |   0.46 |   0.46 |  32.96 |   0.68 |   0.57 |   0.59 |   1.19 |   0.84 |  10.63 |  10.63 |  10.63 |   0.54 |   0.54 |   0.54 | -0074.54 | +0041.37 | +0004.95 | -0003.13 |    10.37 |     7.88 |     0.29 |     0.23 |  1  |   1.59 |   1.67 |   1.10 |   2.45 |  85 |
| 1098 |  16518 | +34^o 674 Per      |  3 32 40.015744 |  +35 27 42.21258 | -00008.31 | +00002.22 |1991.21 |   0.69 |   0.39 |1991.12 |   0.56 |   0.41 |   1.83 |   0.21 |  P  | +025.0 |   5.91 |     |  33  |     |     | -0002.50 | +0005.93 | +0014.05 | -0052.75 | -0001.05 | +0005.70 | +0012.85 | -0006.28 | -0000.17 | +0000.67 | +0001.59 | -0001.26 | +0000.21 | -0000.19 | +0000.64 | +0001.44 | -0000.49 | -0000.43 |1988.38 |1991.26 |1991.26 |1962.92 |   4.96 |   0.69 |   0.69 |  15.59 |   0.42 |   0.65 |   0.86 |   0.70 |   0.55 |1989.07 |1991.14 |1991.14 |1956.72 |   5.06 |   0.56 |   0.56 |  20.34 |   0.45 |   0.62 |   0.80 |   0.82 |   0.59 |   2.33 |   2.18 |   1.99 |   0.81 |   0.81 |   0.82 | -0007.31 | +0020.64 | -0000.20 | -0000.73 |     9.02 |     7.10 |     0.26 |     0.20 |  1  |   2.97 |   2.22 |   2.18 |   1.65 |  86 |
| 1101 |  16852 | 10 Tau             |  3 36 52.383780 |  + 0 24  5.98366 | -00231.71 | -00481.77 |1991.12 |   0.61 |   0.32 |1991.39 |   0.48 |   0.32 |  72.89 |   0.78 |  H  | +027.9 |   4.29 |     |  31  |     |     | -0025.74 | -0008.05 | -0008.49 | -0086.45 | -0003.22 | -0001.45 | -0001.71 | -0013.52 | -0000.18 | -0000.92 | -0000.97 | -0001.17 | +0001.05 | -0000.13 | -0000.18 | -0000.21 | -0000.27 | -0000.02 |1971.62 |1991.25 |1991.26 |1956.89 |  11.59 |   0.62 |   0.62 |  15.33 |   0.45 |   0.71 |   0.74 |   0.62 |   0.45 |1971.14 |1991.45 |1991.45 |1944.87 |  13.32 |   0.48 |   0.48 |  20.22 |   0.43 |   0.77 |   0.80 |   0.64 |   0.43 |  72.91 |  72.89 |  72.89 |   0.77 |   0.78 |   0.78 | -0027.21 | -0026.50 | -0000.06 | -0001.06 |     7.04 |     6.88 |     0.24 |     0.17 |  1  |   0.20 |   2.47 |   1.21 |   2.92 |     |
| 1102 |  17007 | tau For            |  3 38 47.671614 |  -27 56 35.00500 | +00021.46 | +00024.75 |1991.13 |   0.42 |   0.35 |1991.17 |   0.47 |   0.39 |   7.81 |   0.74 |  H  | +039.0 |   6.01 |     |  31  |     |     | -0001.11 | +0000.73 | +0000.81 | +0004.89 | -0007.40 | +0008.11 | +0009.70 | +0017.53 | -0000.19 | +0000.08 | +0000.09 | -0000.11 | -0000.28 | -0001.07 | +0000.92 | +0001.10 | -0000.92 | -0001.49 |1985.84 |1991.14 |1991.14 |1956.63 |   9.59 |   0.42 |   0.42 |  24.26 |   0.57 |   0.44 |   0.45 |   0.97 |   0.70 |1986.65 |1991.18 |1991.18 |1946.35 |   9.89 |   0.47 |   0.47 |  30.91 |   0.57 |   0.51 |   0.53 |   1.05 |   0.69 |   7.92 |   7.83 |   7.81 |   0.73 |   0.74 |   0.74 | -0047.81 | -0025.71 | +0003.83 | -0000.53 |     8.78 |     7.44 |     0.27 |     0.20 |  1  |   1.73 |   3.02 |   1.61 |   0.48 |     |
|  133 |  17304 | delta For          |  3 42 14.902640 |  -31 56 18.10036 | +00005.09 | +00014.26 |1991.46 |   0.38 |   0.35 |1991.36 |   0.45 |   0.38 |   4.45 |   0.62 |  H  | +026.0 |   4.99 |     |  19  |     |  1  | -0000.62 | +0000.43 | +0000.60 | -0001.09 | +0001.39 | -0000.17 | -0000.26 | +0060.90 | -0000.08 | +0000.05 | +0000.07 | -0000.11 | -0000.11 | +0000.03 | -0000.02 | -0000.03 | +0000.84 | -0000.37 |1987.87 |1991.46 |1991.46 |1958.81 |   7.60 |   0.38 |   0.38 |  23.49 |   0.55 |   0.42 |   0.44 |   0.96 |   0.72 |1988.49 |1991.37 |1991.37 |1947.02 |   7.78 |   0.45 |   0.45 |  31.08 |   0.55 |   0.49 |   0.52 |   1.01 |   0.70 |   4.43 |   4.45 |   4.45 |   0.62 |   0.62 |   0.62 | -0059.39 | -0024.88 | +0003.55 | -0001.10 |     8.74 |     8.12 |     0.28 |     0.20 |  1  |   0.78 |   0.46 |   2.13 |   0.98 |  87 |
|  135 |  17378 | delta Eri          |  3 43 14.901013 |  - 9 45 48.19947 | -00093.00 | +00744.67 |1990.99 |   0.72 |   0.29 |1991.27 |   0.58 |   0.31 | 110.58 |   0.88 |  H  | -006.6 |   3.52 |     |  21  |  2  |     | +0005.93 | +0011.22 | +0011.79 | +0019.89 | +0002.41 | -0019.48 | -0021.22 | +0004.55 | -0000.10 | +0001.23 | +0001.29 | +0000.08 | -0000.37 | +0000.37 | -0002.23 | -0002.43 | +0000.42 | +0000.40 |1967.39 |1991.11 |1991.11 |1949.78 |  11.68 |   0.73 |   0.73 |  15.40 |   0.38 |   0.93 |   0.98 |   0.52 |   0.37 |1968.40 |1991.34 |1991.34 |1941.82 |  13.14 |   0.58 |   0.58 |  19.32 |   0.40 |   0.88 |   0.92 |   0.60 |   0.39 | 110.90 | 110.61 | 110.58 |   0.86 |   0.88 |   0.88 | -0039.60 | -0040.41 | +0000.97 | -0000.29 |     7.77 |     6.92 |     0.25 |     0.16 |  1  |   3.14 |   3.78 |   4.46 |   0.70 |     |
|  137 |  17457 | 24 Eri             |  3 44 30.510040 |  - 1  9 47.13095 | +00003.49 | -00005.56 |1991.20 |   0.61 |   0.38 |1991.47 |   0.51 |   0.41 |   4.99 |   0.74 |  H  | +027.0 |   5.24 |     |  18  |     |     | -0004.12 | +0000.51 | +0001.09 | -0077.02 | -0001.78 | +0001.62 | +0002.54 | -0037.34 | -0000.05 | +0000.06 | +0000.13 | -0001.25 | +0000.57 | -0000.10 | +0000.19 | +0000.30 | -0000.64 | +0000.10 |1985.41 |1991.30 |1991.32 |1955.04 |   7.79 |   0.62 |   0.63 |  19.37 |   0.45 |   0.68 |   0.78 |   0.80 |   0.53 |1987.16 |1991.53 |1991.55 |1948.46 |   8.08 |   0.52 |   0.52 |  25.94 |   0.50 |   0.70 |   0.81 |   0.91 |   0.60 |   4.95 |   4.98 |   4.99 |   0.73 |   0.74 |   0.74 | -0029.06 | -0026.17 | +0000.01 | -0000.90 |     7.02 |     6.93 |     0.24 |     0.17 |  1  |   1.34 |   0.59 |   1.12 |   2.01 |  88 |
|  140 |  17651 | tau^6 Eri          |  3 46 50.887575 |  -23 14 59.00838 | -00159.79 | -00529.31 |1991.00 |   0.35 |   0.29 |1991.03 |   0.38 |   0.33 |  55.79 |   0.69 |  H  | +006.5 |   4.22 |     |  31  |     |     | -0010.43 | -0000.44 | -0000.43 | -0051.72 | +0004.44 | +0006.60 | +0006.87 | +0067.52 | -0000.09 | -0000.07 | -0000.07 | -0000.66 | +0000.46 | -0000.54 | +0000.74 | +0000.77 | +0000.26 | -0001.16 |1973.14 |1991.01 |1991.01 |1949.69 |  13.10 |   0.36 |   0.36 |  19.85 |   0.45 |   0.44 |   0.45 |   0.65 |   0.48 |1976.26 |1991.03 |1991.03 |1944.83 |  14.35 |   0.40 |   0.40 |  25.25 |   0.50 |   0.46 |   0.47 |   0.81 |   0.55 |  55.91 |  55.80 |  55.79 |   0.69 |   0.69 |   0.69 | -0041.48 | -0026.61 | +0002.23 | -0000.05 |     8.53 |     7.80 |     0.28 |     0.21 |  1  |   0.92 |   2.81 |   2.27 |   2.01 |     |
|  146 |  17678 | gamma Hyi          |  3 47 14.339894 |  -74 14 20.26611 | +00050.45 | +00115.08 |1991.43 |   0.46 |   0.34 |1991.28 |   0.48 |   0.35 |  15.23 |   0.53 |  H  | +015.8 |   3.26 |  1  |  13  |     |     | +0000.76 | +0004.86 | +0005.29 | +0047.62 | -0001.55 | +0001.51 | +0001.69 | -0018.15 | -0000.52 | +0000.57 | +0000.62 | +0000.05 | -0001.10 | -0000.08 | +0000.17 | +0000.19 | -0000.27 | +0000.01 |1982.06 |1991.44 |1991.44 |1950.62 |  11.98 |   0.46 |   0.46 |  25.18 |   0.50 |   0.46 |   0.47 |   0.76 |   0.62 |1981.99 |1991.29 |1991.29 |1935.70 |  12.44 |   0.48 |   0.48 |  30.46 |   0.47 |   0.54 |   0.56 |   0.79 |   0.55 |  15.25 |  15.23 |  15.23 |   0.53 |   0.53 |   0.53 | +0049.89 | +0050.19 | -0003.69 | -0000.71 |    12.94 |    11.48 |     0.44 |     0.25 |  1  |   0.78 |   2.22 |   0.76 |   1.21 |  89 |
|  143 |  17874 | 138 G. Eri         |  3 49 27.245028 |  -36 12  0.88060 | -00049.61 | -00054.38 |1991.31 |   0.41 |   0.37 |1991.14 |   0.46 |   0.43 |  15.54 |   0.58 |  H  | +002.0 |   4.17 |     |  21  |  2  |     | +0000.80 | +0001.59 | +0001.59 | +0073.21 | +0027.02 | -0017.52 | -0019.91 | +0205.06 | -0000.81 | +0000.19 | +0000.19 | +0000.27 | -0001.98 | +0002.25 | -0001.98 | -0002.25 | +0004.75 | +0001.05 |1984.48 |1991.31 |1991.31 |1959.78 |  12.15 |   0.41 |   0.41 |  26.19 |   0.65 |   0.46 |   0.47 |   0.97 |   0.83 |1985.03 |1991.14 |1991.14 |1947.14 |  12.71 |   0.46 |   0.46 |  33.86 |   0.61 |   0.58 |   0.60 |   0.99 |   0.77 |  15.30 |  15.51 |  15.54 |   0.58 |   0.58 |   0.58 | -0073.01 | -0019.96 | +0002.86 | -0001.67 |     9.57 |     7.59 |     0.28 |     0.19 |  1  |   6.06 |   4.19 |   6.93 |   3.44 |     |
| 1107 |  18169 | 145 G. Eri         |  3 53  8.367317 |  - 6 38  1.49415 | +00002.21 | -00003.76 |1991.14 |   0.68 |   0.44 |1991.33 |   0.57 |   0.49 |   3.65 |   0.42 |  P  | +035.1 |   6.56 |     |  31  |     |     | +0000.51 | -0001.36 | +0001.23 | -0032.57 | +0000.26 | +0007.16 | +0015.21 | +0093.88 | +0000.22 | -0000.15 | +0000.15 | -0000.36 | +0000.57 | -0000.25 | +0000.83 | +0001.76 | +0001.02 | -0001.12 |1987.34 |1991.20 |1991.22 |1959.60 |   6.86 |   0.68 |   0.68 |  19.54 |   0.52 |   0.75 |   0.99 |   1.01 |   0.62 |1988.37 |1991.35 |1991.35 |1951.58 |   7.04 |   0.57 |   0.57 |  25.95 |   0.54 |   0.88 |   1.24 |   1.04 |   0.65 |   2.33 |   2.29 |   2.31 |   0.82 |   0.83 |   0.83 | -0043.67 | -0036.45 | +0000.53 | -0000.46 |     7.47 |     6.95 |     0.25 |     0.16 |  1  |   0.51 |   2.52 |   0.85 |   1.91 |     |
| 1106 |  18170 | Pi 3 h 187 Tau     |  3 53 10.046133 |  +17 19 37.50447 | +00143.48 | -00029.37 |1991.16 |   0.81 |   0.38 |1991.10 |   0.51 |   0.37 |  24.14 |   0.90 |  H  | +035.0 |   5.97 |     |  19  |     |  1  | -0005.74 | +0003.45 | +0004.23 | -0023.66 | +0002.73 | -0004.41 | -0004.94 | +0014.58 | -0000.15 | +0000.40 | +0000.49 | -0000.46 | +0000.14 | +0000.15 | -0000.50 | -0000.56 | +0000.33 | +0000.05 |1975.88 |1991.23 |1991.23 |1958.17 |  11.37 |   0.82 |   0.82 |  16.69 |   0.48 |   0.98 |   1.06 |   0.68 |   0.51 |1976.62 |1991.12 |1991.12 |1949.26 |  12.54 |   0.52 |   0.52 |  21.26 |   0.47 |   0.80 |   0.84 |   0.72 |   0.51 |  23.97 |  24.12 |  24.14 |   0.88 |   0.90 |   0.90 | -0000.40 | -0000.20.| -0001.26 | -0001.36 |     8.28 |     7.20 |     0.25 |     0.18 |  1  |   1.12 |   0.70 |   0.21 |   0.78 |  90 |
| 1105 |  18217 | +57^o 752 Cam      |  3 53 43.284889 |  +57 58 30.50445 | +00084.00 | -00094.27 |1991.15 |   0.54 |   0.36 |1991.04 |   0.47 |   0.39 |  19.14 |   0.69 |  H  | -004.9 |   5.80 |     |  23  |  2  |     | -0021.95 | +0008.69 | +0009.58 | -0106.04 | -0008.61 | +0003.77 | +0004.23 | -0064.71 | -0000.92 | +0000.98 | +0001.08 | -0002.47 | +0000.20 | -0000.39 | +0000.41 | +0000.46 | -0001.27 | +0000.11 |1978.71 |1991.18 |1991.18 |1959.49 |  11.38 |   0.54 |   0.54 |  18.12 |   0.53 |   0.57 |   0.58 |   0.80 |   0.57 |1980.67 |1991.05 |1991.05 |1952.43 |  12.48 |   0.47 |   0.47 |  23.92 |   0.55 |   0.60 |   0.62 |   0.89 |   0.62 |  19.17 |  19.14 |  19.14 |   0.68 |   0.69 |   0.69 | +0039.38 | +0038.60 | -0000.08 | -0000.56 |    11.50 |     9.36 |     0.36 |     0.23 |  1  |   3.93 |   1.16 |   3.52 |   2.99 |  91 |
| 1109 |  18592 | 17 G. Ret          |  3 58 42.901896 |  -57  6  8.49920 | +00026.04 | +00011.10 |1991.19 |   0.47 |   0.48 |1991.32 |   0.49 |   0.48 |  16.20 |   0.52 |  H  | +011.4 |   6.05 |     |  11  |  1  |  3  | +0002.15 | -0001.31 | -0001.66 | +0009.85 | -0008.93 | +0003.20 | +0003.89 | -0090.76 | +0000.23 | -0000.15 | -0000.19 | +0000.42 | +0000.20 | -0000.78 | +0000.37 | +0000.45 | -0002.14 | -0000.28 |1986.35 |1991.20 |1991.20 |1963.56 |  12.62 |   0.47 |   0.47 |  30.01 |   0.87 |   0.56 |   0.57 |   1.47 |   1.09 |1987.07 |1991.32 |1991.32 |1952.46 |  13.13 |   0.49 |   0.49 |  40.00 |   0.82 |   0.57 |   0.59 |   1.48 |   1.03 |  16.20 |  16.20 |  16.20 |   0.52 |   0.52 |   0.52 | -0080.55 | +0059.50 | +0002.38 | -0002.56 |    10.42 |     8.85 |     0.35 |     0.22 |  1  |   1.67 |   0.68 |   1.26 |   1.04 |     |
| 1110 |  18597 | delta Ret          |  3 58 44.749581 |  -61 24  0.66597 | +00009.92 | -00014.15 |1991.73 |   0.39 |   0.35 |1991.41 |   0.39 |   0.35 |   6.15 |   0.46 |  H  | -001.4 |   4.56 |  1  |  31  |     |     | -0001.34 | -0000.86 | -0001.12 | -0073.80 | +0000.18 | -0001.72 | -0002.07 | -0164.81 | +0000.15 | -0000.10 | -0000.13 | -0000.89 | +0000.97 | +0000.41 | -0000.20 | -0000.24 | -0001.60 | +0001.66 |1988.07 |1991.72 |1991.72 |1956.13 |   8.93 |   0.39 |   0.40 |  29.54 |   0.62 |   0.40 |   0.41 |   1.04 |   0.83 |1988.53 |1991.41 |1991.41 |1945.13 |   9.08 |   0.39 |   0.39 |  37.31 |   0.62 |   0.40 |   0.41 |   1.13 |   0.81 |   6.13 |   6.15 |   6.15 |   0.46 |   0.46 |   0.46 | -0043.69 | +0079.45 | +0001.53 | -0001.95 |    11.05 |     9.76 |     0.35 |     0.23 |  1  |   1.30 |   2.37 |   1.22 |   2.73 |     |
|  148 |  18614 | xi Per             |  3 58 57.901414 |  +35 47 27.71633 | +00002.32 | +00002.19 |1991.01 |   0.60 |   0.30 |1990.84 |   0.42 |   0.29 |   1.30 |   0.30 |  P  | +070.1 |   3.98 |  1  |  39  |     |     | +0000.18 | -0001.68 | -0003.56 | -0001.84 | -0002.18 | +0000.75 | +0001.03 | -0112.86 | +0000.05 | -0000.19 | -0000.40 | +0000.06 | +0000.13 | -0000.07 | +0000.08 | +0000.11 | -0001.46 | +0000.63 |1988.21 |1991.07 |1991.07 |1956.93 |   4.23 |   0.60 |   0.60 |  14.39 |   0.32 |   0.54 |   0.74 |   0.52 |   0.42 |1988.76 |1990.87 |1990.88 |1943.17 |   4.29 |   0.42 |   0.42 |  19.45 |   0.32 |   0.48 |   0.62 |   0.57 |   0.41 |   1.88 |   1.86 |   1.84 |   0.70 |   0.70 |   0.70 | +0000.32 | +0018.41 | -0000.31 | -0000.63 |     9.09 |     7.26 |     0.28 |     0.19 |  1  |   2.06 |   0.84 |   0.69 |   2.97 |  92 |
| 1114 |  18729 | 63 G. Hyi          |  4  0 43.681389 |  -71 10  0.47250 | +00024.86 | +00034.33 |1991.42 |   0.48 |   0.44 |1991.19 |   0.47 |   0.46 |   9.86 |   0.51 |  H  | +002.3 |   6.60 |     |  11  |  1  |  3  | +0001.90 | -0001.65 | -0002.18 | +0005.65 | +0010.60 | -0004.41 | -0005.56 | +0098.25 | +0000.24 | -0000.19 | -0000.25 | +0000.38 | +0000.29 | +0001.04 | -0000.50 | -0000.63 | +0002.66 | +0000.58 |1987.40 |1991.43 |1991.43 |1964.45 |  10.68 |   0.48 |   0.48 |  28.13 |   0.80 |   0.51 |   0.53 |   1.36 |   1.04 |1987.98 |1991.19 |1991.19 |1955.29 |  11.01 |   0.47 |   0.47 |  36.54 |   0.78 |   0.54 |   0.56 |   1.40 |   1.02 |   9.85 |   9.86 |   9.86 |   0.51 |   0.51 |   0.51 | +0003.83 | +0054.34 | -0001.66 | -0000.99 |    12.93 |    10.40 |     0.41 |     0.26 |  1  |   2.21 |   1.12 |   1.03 |   1.20 |     |
| 1111 |  18788 | 35 Eri             |  4  1 32.049868 |  - 1 32 58.79290 | +00027.44 | -00015.81 |1991.15 |   0.63 |   0.44 |1991.21 |   0.50 |   0.48 |   7.20 |   0.83 |  H  | +017.0 |   5.28 |  1  |  39  |     |     | -0009.31 | +0001.36 | +0004.77 | -0111.12 | +0001.27 | +0011.59 | +0017.74 | +0057.58 | -0000.09 | +0000.14 | +0000.52 | -0002.16 | +0001.07 | -0000.34 | +0001.32 | +0002.02 | +0000.40 | -0001.15 |1983.66 |1991.17 |1991.16 |1962.56 |   8.65 |   0.63 |   0.63 |  16.83 |   0.53 |   0.88 |   1.04 |   0.91 |   0.59 |1986.03 |1991.22 |1991.21 |1956.26 |   9.29 |   0.50 |   0.50 |  24.06 |   0.56 |   0.90 |   1.07 |   0.92 |   0.69 |   6.69 |   7.01 |   7.20 |   0.78 |   0.81 |   0.83 | -0032.29 | -0029.65 | -0000.09 | -0000.89 |     6.91 |     6.95 |     0.25 |     0.17 |  1  |   2.06 |   2.84 |   1.08 |   3.29 |  93 |
|  151 |  18907 | ny Tau             |  4  3  9.380012 |  + 5 59 21.48790 | +00005.43 | -00002.84 |1991.03 |   0.78 |   0.26 |1991.23 |   0.46 |   0.33 |  25.24 |   0.87 |  H  | -005.7 |   3.91 |     |  33  |     |     | -0010.74 | +0000.16 | +0000.49 | -0039.11 | +0016.80 | +0009.78 | +0010.56 | +0103.71 | -0000.14 | +0000.05 | +0000.09 | -0000.54 | +0000.25 | -0000.06 | +0001.12 | +0001.21 | +0001.06 | -0001.12 |1967.41 |1991.18 |1991.18 |1947.99 |  10.52 |   0.80 |   0.80 |  14.17 |   0.34 |   0.82 |   0.86 |   0.49 |   0.33 |1974.96 |1991.27 |1991.27 |1948.02 |  12.38 |   0.46 |   0.46 |  20.17 |   0.42 |   0.69 |   0.71 |   0.62 |   0.47 |  25.31 |  25.24 |  25.24 |   0.85 |   0.87 |   0.87 | -0022.52 | -0039.76 | +0000.33 | -0001.42 |     7.64 |     6.78 |     0.26 |     0.17 |  1  |   0.64 |   2.79 |   3.00 |   3.09 |  94 |
| 1112 |  19038 | 37 Tau             |  4  4 41.715424 |  +22  4 54.93855 | +00091.42 | -00057.82 |1991.15 |   0.76 |   0.29 |1991.14 |   0.54 |   0.27 |  18.04 |   0.84 |  H  | +009.1 |   4.36 |     |  15  |  1  |  3  | +0002.54 | +0002.49 | +0002.66 | +0009.97 | +0003.96 | -0005.63 | -0006.16 | +0020.27 | -0000.01 | +0000.29 | +0000.31 | +0000.10 | -0000.15 | +0000.15 | -0000.64 | -0000.70 | +0000.36 | +0000.02 |1972.33 |1991.25 |1991.25 |1954.52 |  10.02 |   0.76 |   0.76 |  13.96 |   0.36 |   0.82 |   0.87 |   0.50 |   0.38 |1971.32 |1991.18 |1991.17 |1941.19 |  11.16 |   0.54 |   0.54 |  17.68 |   0.34 |   0.69 |   0.72 |   0.52 |   0.35 |  17.99 |  18.03 |  18.04 |   0.83 |   0.84 |   0.84 | +0008.99 | -0001.02 | -0001.59 | -0001.34 |     8.33 |     7.37 |     0.27 |     0.19 |  1  |   1.25 |   1.09 |   1.39 |   0.67 |  95 |
|  153 |  19095 | 174 G. Eri         |  4  5 37.436103 |  -27 39  6.51084 | +00200.73 | +00093.72 |1991.46 |   0.34 |   0.29 |1991.29 |   0.45 |   0.39 |  23.16 |   0.68 |  H  | +063.3 |   5.59 |     |  19  |     |  1  | +0004.73 | -0001.78 | -0001.95 | +0020.31 | +0006.59 | +0003.93 | +0004.27 | +0097.73 | +0000.28 | -0000.20 | -0000.22 | +0000.55 | +0000.06 | -0000.26 | +0000.45 | +0000.49 | +0001.01 | -0001.23 |1980.97 |1991.43 |1991.42 |1959.88 |  12.61 |   0.34 |   0.34 |  22.02 |   0.59 |   0.36 |   0.36 |   0.87 |   0.70 |1982.06 |1991.28 |1991.28 |1951.59 |  13.48 |   0.45 |   0.45 |  28.00 |   0.60 |   0.55 |   0.56 |   0.96 |   0.71 |  23.17 |  23.16 |  23.16 |   0.68 |   0.68 |   0.68 | -0057.68 | -0030.07 | +0003.60 | -0000.53 |     8.85 |     7.41 |     0.29 |     0.19 |  1  |   0.99 |   1.91 |   0.80 |   1.94 |  96 |
| 1113 |  19167 | lambda Per         |  4  6 35.042818 |  +50 21  4.54498 | -00013.62 | -00036.11 |1990.86 |   0.68 |   0.39 |1990.77 |   0.48 |   0.37 |   9.41 |   0.84 |  H  | +006.1 |   4.25 |     |  19  |     |  1  | -0011.27 | +0004.24 | +0005.43 | -0064.59 | -0000.61 | -0002.23 | -0002.43 | -0011.01 | -0000.34 | +0000.46 | +0000.59 | -0001.34 | +0000.56 | +0000.09 | -0000.24 | -0000.26 | -0000.03 | +0000.25 |1981.81 |1990.93 |1990.93 |1963.32 |   9.23 |   0.68 |   0.68 |  15.90 |   0.48 |   0.74 |   0.80 |   0.69 |   0.58 |1982.92 |1990.79 |1990.80 |1952.78 |  10.03 |   0.48 |   0.48 |  21.62 |   0.44 |   0.69 |   0.74 |   0.65 |   0.57 |   9.36 |   9.41 |   9.41 |   0.83 |   0.84 |   0.84 | -0021.37 | +0038.95 | +0000.22 | +0000.14 |    10.11 |     8.18 |     0.31 |     0.23 |  1  |   1.88 |   0.56 |   1.13 |   2.13 |  97 |
